4.954603681790595848e-01	-5.547444749494443439e-01
4.040152305255049203e-01	-7.060405129096960497e-01
4.942049557155951955e-01	-6.308164576490433717e-01
4.716943150554736564e-01	-6.491224837670661607e-01
4.770820845172785152e-01	-6.448921281688081431e-01
4.759921245370359877e-01	-6.457373811212530068e-01
4.762592408105121855e-01	-6.455343008603284805e-01
4.763293272995201555e-01	-6.454845063721053045e-01
4.765875770035927772e-01	-6.452956086950918380e-01
4.771432288344139572e-01	-6.448893002503139904e-01
4.783683928556148324e-01	-6.439926913072007153e-01
4.810374058685837895e-01	-6.420383581188824351e-01
4.868029296768403569e-01	-6.378150847488726072e-01
4.991406299095011434e-01	-6.287765366822575253e-01
5.252180587765362674e-01	-6.096779187571552683e-01
5.792366156874866334e-01	-5.701595401890577897e-01
6.044701453699046212e-01	-5.522303964421704237e-01
6.085659596420818218e-01	-5.499797701059745414e-01
6.140238402354851743e-01	-5.467055796345152707e-01
6.190495296940703440e-01	-5.437541695223675475e-01
6.240330876312292219e-01	-5.408328723565745122e-01
6.288929373111002974e-01	-5.380021037557431995e-01
6.336485852401620988e-01	-5.352468121373776810e-01
6.382979932855148419e-01	-5.325680311663711919e-01
6.428436940440080960e-01	-5.299634234678238798e-01
6.472872579268482696e-01	-5.274313928832938814e-01
6.516304573992286464e-01	-5.249702197627676981e-01
6.558750216153335089e-01	-5.225782416867410518e-01
6.600226861031259773e-01	-5.202538158092169240e-01
6.640751810013627576e-01	-5.179953266089318831e-01
6.680342320175700621e-01	-5.158011842748306819e-01
6.719015587726531180e-01	-5.136698250309077451e-01
6.756788736977172860e-01	-5.115997110723471408e-01
6.793678808434764349e-01	-5.095893305838137266e-01
6.829702747401489304e-01	-5.076371977396885171e-01
6.864877392861794547e-01	-5.057418527028536559e-01
6.899219466758053088e-01	-5.039018616153416730e-01
6.932745563679763023e-01	-5.021158165795203132e-01
6.965472141000734752e-01	-5.003823356277381507e-01
6.997415509487776575e-01	-4.987000626789575009e-01
7.028591824400614030e-01	-4.970676674812084528e-01
7.059017077097831105e-01	-4.954838455388754781e-01
7.088707087157999354e-01	-4.939473180242019978e-01
7.117677495023553291e-01	-4.924568316724240447e-01
7.145943755166843658e-01	-4.910111586605170331e-01
7.173521129780464634e-01	-4.896090964691932612e-01
7.200424682985229197e-01	-4.882494677284787699e-01
7.226669275551724780e-01	-4.869311200468793288e-01
7.252269560122659442e-01	-4.856529258247768155e-01
7.277239976941629607e-01	-4.844137820512743886e-01
7.301594750023578939e-01	-4.832126100889420073e-01
7.325347883860242604e-01	-4.820483554391161718e-01
7.348513160504719366e-01	-4.809199874987699630e-01
7.371104137143351664e-01	-4.798264993006364776e-01
7.393134144064319457e-01	-4.787669072426643524e-01
7.414616283037176458e-01	-4.777402508053416597e-01
7.435563426074374149e-01	-4.767455922584611372e-01
7.455988214563014083e-01	-4.757820163577219930e-01
7.475903058743043061e-01	-4.748486300323842002e-01
7.495320137520451453e-01	-4.739445620642870338e-01
7.514251398590605646e-01	-4.730689627595499047e-01
7.532708558860168324e-01	-4.722210036132947764e-01
7.550703105145473160e-01	-4.713998769684666357e-01
7.568246295132716739e-01	-4.706047956693488743e-01
7.585349158581511375e-01	-4.698349927106040269e-01
7.602022498756824120e-01	-4.690897208824500453e-01
7.618276894071325245e-01	-4.683682524127883440e-01
7.634122699924787980e-01	-4.676698786067765568e-01
7.649570050723220049e-01	-4.669939094846959904e-01
7.664628862065026027e-01	-4.663396734185081272e-01
7.679308833078888341e-01	-4.657065167678151596e-01
7.693619448901198865e-01	-4.650938035156935157e-01
7.707569983278954595e-01	-4.645009149049785790e-01
7.721169501286127002e-01	-4.639272490754562384e-01
7.734426862143095605e-01	-4.633722207023636130e-01
7.747350722125361244e-01	-4.628352606367904798e-01
7.759949537553456622e-01	-4.623158155481865705e-01
7.772231567853005174e-01	-4.618133475694659040e-01
7.784204878674607642e-01	-4.613273339450607580e-01
7.795877345066664077e-01	-4.608572666821180164e-01
7.807256654689052056e-01	-4.604026522054054382e-01
7.818350311065138669e-01	-4.599630110157644225e-01
7.829165636858643751e-01	-4.595378773528375760e-01
7.839709777172441107e-01	-4.591267988619511797e-01
7.849989702862032459e-01	-4.587293362654429885e-01
7.860012213855451790e-01	-4.583450630387311264e-01
7.869783942476900052e-01	-4.579735650911116451e-01
7.879311356766169894e-01	-4.576144404515716246e-01
7.888600763791586701e-01	-4.572672989595973903e-01
7.897658312949324966e-01	-4.569317619612185410e-01
7.906489999245600586e-01	-4.566074620103766080e-01
7.915101666560637739e-01	-4.562940425754886675e-01
7.923499010885795002e-01	-4.559911577515780579e-01
7.931687583535129704e-01	-4.556984719777883441e-01
7.939672794326799732e-01	-4.554156597603560286e-01
7.947459914730128361e-01	-4.551424054012009890e-01
7.955054080978776199e-01	-4.548784027319605627e-01
7.962460297145987909e-01	-4.546233548535871805e-01
7.969683438179568924e-01	-4.543769738814917858e-01
7.976728252897782312e-01	-4.541389806961264597e-01
7.983599366939255759e-01	-4.539091046991909906e-01
7.990301285672209985e-01	-4.536870835751383169e-01
7.996838397056134085e-01	-4.534726630582293083e-01
8.003214974458394693e-01	-4.532655967048793144e-01
8.009435179423096685e-01	-4.530656456713941793e-01
8.015503064392675014e-01	-4.528725784969349633e-01
8.021422575380920961e-01	-4.526861708917255811e-01
8.027197554597584883e-01	-4.525062055303719077e-01
8.032831743022565973e-01	-4.523324718503705100e-01
8.038328782933259475e-01	-4.521647658554446281e-01
8.043692220379572433e-01	-4.520028899240511322e-01
8.048925507612274544e-01	-4.518466526225211055e-01
8.054032005459337284e-01	-4.516958685232079773e-01
8.059014985655430507e-01	-4.515503580271520434e-01
8.063877633120384303e-01	-4.514099471915002937e-01
4.596044446411067241e-01	-6.859502175438692007e-01
4.634537940374823251e-01	-6.833400615289448865e-01
4.630885308026666536e-01	-6.835877838147990104e-01
4.631392830550193906e-01	-6.835535590063805955e-01
4.631550942217437239e-01	-6.835430134758517795e-01
4.631738466764705464e-01	-6.835304747994310759e-01
4.631923509023767593e-01	-6.835181043359312980e-01
4.632108751383423595e-01	-6.835057203279948368e-01
4.632293971043299763e-01	-6.834933378685814631e-01
4.632479183423203750e-01	-6.834809559161563186e-01
4.632664390171044033e-01	-6.834685743566772942e-01
4.632849589454774986e-01	-6.834561933150542501e-01
4.633034781850469130e-01	-6.834438127522570738e-01
4.633219967312243170e-01	-6.834314326713997190e-01
4.633405146316498247e-01	-6.834190530394081975e-01
4.633590316917270968e-01	-6.834066739904898213e-01
4.633775482145701119e-01	-6.833942953169493961e-01
4.633960639834100448e-01	-6.833819171663861880e-01
4.634145791148966964e-01	-6.833695394589991423e-01
4.634330933953307863e-01	-6.833571623419238961e-01
4.634516072022911715e-01	-6.833447855562511108e-01
4.634701200874857818e-01	-6.833324094087593892e-01
4.634886325126288398e-01	-6.833200335835876160e-01
4.635071440074547411e-01	-6.833076584023825006e-01
4.635256550501587469e-01	-6.832952835381309598e-01
4.635441651547722586e-01	-6.832829093230987638e-01
4.635626748150301069e-01	-6.832705354197674552e-01
4.635811835292216188e-01	-6.832581621710467346e-01
4.635996917472873236e-01	-6.832457892698933222e-01
4.636181992577554922e-01	-6.832334168594744739e-01
4.636367058932222562e-01	-6.832210450555393777e-01
4.636552120968531199e-01	-6.832086735548514866e-01
4.636737173355705011e-01	-6.831963027215017803e-01
4.636922220928703098e-01	-6.831839322257788893e-01
4.637107260765027661e-01	-6.831715622663168119e-01
4.637292294394512737e-01	-6.831591927387492547e-01
4.637477319044442936e-01	-6.831468238331730447e-01
4.637662338924961603e-01	-6.831344552622198307e-01
4.637847351033990151e-01	-6.831220872298580105e-01
4.638032356972843218e-01	-6.831097196269197980e-01
4.638217353825275779e-01	-6.830973526531991524e-01
4.638402346731709258e-01	-6.830849859575458538e-01
4.638587330345451676e-01	-6.830726199042587155e-01
4.638772307185625721e-01	-6.830602543228465606e-01
4.638957278555935204e-01	-6.830478891234506023e-01
4.639142242892759782e-01	-6.830355244118990754e-01
4.639327198046458989e-01	-6.830231603360914505e-01
