4.730388158857632419e-01	-6.552736148705957664e-01
4.547542844504840476e-01	-6.807620612263817206e-01
4.699237993814865400e-01	-6.690009974928715630e-01
4.671911062756819444e-01	-6.710288158235206968e-01
4.676018696730539492e-01	-6.707302897627969163e-01
4.675707432281106524e-01	-6.707532901729420516e-01
4.676280161242438727e-01	-6.707133994029954582e-01
4.677431306741075545e-01	-6.706334800294500020e-01
4.680039465646022023e-01	-6.704522966263721795e-01
4.685831117324661399e-01	-6.700498340359661853e-01
4.698563581475232453e-01	-6.691648248125612319e-01
4.726301920046998006e-01	-6.672364097805898453e-01
4.786218980829266556e-01	-6.630703546427434425e-01
4.914469393192559821e-01	-6.541528111436116788e-01
5.185759695675571379e-01	-6.352920214950277256e-01
5.748759733748798340e-01	-5.961692867427874631e-01
6.033490143318589460e-01	-5.765775192839903696e-01
6.085956278216313464e-01	-5.732177644834832719e-01
6.142992874302812822e-01	-5.695362445223337566e-01
6.197820449807665000e-01	-5.660121714645813817e-01
6.251487406457654217e-01	-5.625712740292594383e-01
6.303873463142570799e-01	-5.592217462459800892e-01
6.355020624873608526e-01	-5.559603540523347931e-01
6.404948287814287156e-01	-5.527854657757345080e-01
6.453679014253514978e-01	-5.496952373991206287e-01
6.501234896372816152e-01	-5.466878682783020693e-01
6.547638040281960059e-01	-5.437615670496009912e-01
6.592910472731574600e-01	-5.409145580800913677e-01
6.637074130527800264e-01	-5.381450820900974819e-01
6.680150839617615688e-01	-5.354513974807098009e-01
6.722162296959117711e-01	-5.328317814486309700e-01
6.763130053285379972e-01	-5.302845310229367115e-01
6.803075496999202443e-01	-5.278079640089829994e-01
6.842019839130744074e-01	-5.254004198460036079e-01
6.879984099332814296e-01	-5.230602603818219620e-01
6.916989092882461776e-01	-5.207858705683854339e-01
6.953055418657303477e-01	-5.185756590818089151e-01
6.988203448054406408e-01	-5.164280588704510677e-01
7.022453314820200632e-01	-5.143415276345209008e-01
7.055824905757912546e-01	-5.123145482406501472e-01
7.088337852280925944e-01	-5.103456290747114821e-01
7.120011522778213475e-01	-5.084333043361928262e-01
7.150865015760352605e-01	-5.065761342772363562e-01
7.180917153753529902e-01	-5.047727053893780180e-01
7.210186477907587488e-01	-5.030216305411281397e-01
7.238691243289334665e-01	-5.013215490690514642e-01
7.266449414826059439e-01	-4.996711268253744009e-01
7.293478663870711642e-01	-4.980690561846570219e-01
7.319796365354758194e-01	-4.965140560123844082e-01
7.345419595514179889e-01	-4.950048715968984325e-01
7.370365130107519036e-01	-4.935402745507486699e-01
7.394649443200744798e-01	-4.921190626764833098e-01
7.418288706357607509e-01	-4.907400598084947774e-01
7.441298788321351054e-01	-4.894021156251566751e-01
7.463695255097348991e-01	-4.881041054377490696e-01
7.485493370434834759e-01	-4.868449299564669985e-01
7.506708096675822617e-01	-4.856235150359129449e-01
7.527354095950382629e-01	-4.844388114015840685e-01
7.547445731690913817e-01	-4.832897943594014478e-01
7.566997070448326923e-01	-4.821754634894688252e-01
7.586021883982549951e-01	-4.810948423260876794e-01
7.604533651611298239e-01	-4.800469780251113150e-01
7.622545562795259855e-01	-4.790309410202038265e-01
7.640070519939676785e-01	-4.780458246693317648e-01
7.657121141395801800e-01	-4.770907448926449135e-01
7.673709764644112141e-01	-4.761648398029612039e-01
7.689848449641729644e-01	-4.752672693300068474e-01
7.705548982320244988e-01	-4.743972148393043042e-01
